,0-0,0-1,1-0,1-1,weather,road,light,scene
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347766585_fillcolor.png,530508.0,204824.0,48.0,186220.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347766962_fillcolor.png,530600.0,208092.0,212.0,182696.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347767461_fillcolor.png,522868.0,218752.0,0.0,179980.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347767863_fillcolor.png,539708.0,202600.0,16.0,179276.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347768363_fillcolor.png,542164.0,201336.0,192.0,177908.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347768865_fillcolor.png,558552.0,187960.0,0.0,175088.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347769259_fillcolor.png,578080.0,174140.0,0.0,169380.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347769662_fillcolor.png,625248.0,139212.0,0.0,157140.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347770064_fillcolor.png,618880.0,141752.0,0.0,160968.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347770461_fillcolor.png,605624.0,155752.0,0.0,160224.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347770955_fillcolor.png,569392.0,191388.0,180.0,160640.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347771359_fillcolor.png,553952.0,209656.0,0.0,157992.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347771864_fillcolor.png,509304.0,249196.0,0.0,163100.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347772279_fillcolor.png,500452.0,250824.0,0.0,170324.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347772653_fillcolor.png,492728.0,260340.0,0.0,168532.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347773082_fillcolor.png,496148.0,257516.0,0.0,167936.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347773472_fillcolor.png,500168.0,255176.0,0.0,166256.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347773965_fillcolor.png,473652.0,278220.0,0.0,169728.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347774537_fillcolor.png,477596.0,275232.0,0.0,168772.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347774861_fillcolor.png,468628.0,288824.0,0.0,164148.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1736/gt_image/1620347775279_fillcolor.png,473284.0,284704.0,96.0,163516.0,sunny,unpaved,daytime,2021-0403-1736
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348068841_fillcolor.png,474592.0,228828.0,1312.0,216868.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348069448_fillcolor.png,493704.0,223012.0,1852.0,203032.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348069796_fillcolor.png,485300.0,229672.0,1504.0,205124.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348070253_fillcolor.png,480260.0,230256.0,948.0,210136.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348070746_fillcolor.png,470708.0,236572.0,0.0,214320.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348071254_fillcolor.png,475572.0,227880.0,16.0,218132.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348071762_fillcolor.png,468068.0,232024.0,124.0,221384.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348072161_fillcolor.png,471540.0,234692.0,620.0,214748.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348072777_fillcolor.png,472136.0,231304.0,224.0,217936.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348073177_fillcolor.png,441904.0,261000.0,240.0,218456.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348073741_fillcolor.png,426276.0,272968.0,0.0,222356.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348074168_fillcolor.png,426504.0,266504.0,0.0,228592.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348074665_fillcolor.png,435968.0,246644.0,48.0,238940.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348075058_fillcolor.png,436716.0,238792.0,0.0,246092.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348075543_fillcolor.png,427948.0,242028.0,16.0,251608.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348076068_fillcolor.png,423436.0,244864.0,0.0,253300.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348076558_fillcolor.png,420236.0,237556.0,0.0,263808.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348077056_fillcolor.png,413340.0,234668.0,0.0,273592.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348077447_fillcolor.png,406748.0,233040.0,0.0,281812.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348077976_fillcolor.png,392248.0,245668.0,0.0,283684.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348078367_fillcolor.png,388820.0,244900.0,0.0,287880.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348078861_fillcolor.png,396244.0,241084.0,0.0,284272.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348079357_fillcolor.png,400416.0,227764.0,0.0,293420.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348079850_fillcolor.png,411740.0,203360.0,0.0,306500.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348080352_fillcolor.png,420996.0,201548.0,0.0,299056.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348080853_fillcolor.png,428932.0,253452.0,0.0,239216.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348081248_fillcolor.png,433760.0,279240.0,0.0,208600.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348081789_fillcolor.png,437912.0,327232.0,0.0,156456.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348082142_fillcolor.png,415672.0,398620.0,0.0,107308.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348082565_fillcolor.png,385940.0,467040.0,0.0,68620.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348083051_fillcolor.png,328728.0,543500.0,0.0,49372.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348083596_fillcolor.png,300636.0,575752.0,0.0,45212.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348084055_fillcolor.png,311000.0,561796.0,0.0,48804.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348084452_fillcolor.png,307868.0,541352.0,0.0,72380.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348084954_fillcolor.png,297864.0,491648.0,0.0,132088.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348085351_fillcolor.png,284564.0,397852.0,816.0,238368.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348085871_fillcolor.png,277472.0,324356.0,9000.0,310772.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348086374_fillcolor.png,301948.0,298696.0,1312.0,319644.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348086853_fillcolor.png,322924.0,276036.0,1984.0,320656.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348087344_fillcolor.png,353460.0,257324.0,2100.0,308716.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348087762_fillcolor.png,389448.0,262172.0,3040.0,266940.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348088151_fillcolor.png,452396.0,235972.0,3668.0,229564.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348088573_fillcolor.png,418884.0,262328.0,3484.0,236904.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348089045_fillcolor.png,405512.0,258000.0,4064.0,254024.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348089553_fillcolor.png,428688.0,228236.0,3028.0,261648.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348090048_fillcolor.png,455000.0,220308.0,4336.0,241956.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348090477_fillcolor.png,452848.0,237840.0,4100.0,226812.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348090955_fillcolor.png,432784.0,230268.0,5232.0,253316.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348091543_fillcolor.png,444828.0,220696.0,4536.0,251540.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348091959_fillcolor.png,466360.0,220328.0,5552.0,229360.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348092473_fillcolor.png,485296.0,193940.0,4336.0,238028.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348092948_fillcolor.png,494868.0,196720.0,4768.0,225244.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348093342_fillcolor.png,497280.0,200824.0,5196.0,218300.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348093755_fillcolor.png,504988.0,202008.0,6232.0,208372.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348094171_fillcolor.png,470720.0,232840.0,6264.0,211776.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348094661_fillcolor.png,430344.0,260972.0,8856.0,221428.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348095053_fillcolor.png,435724.0,256752.0,9520.0,219604.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348095496_fillcolor.png,448300.0,228884.0,11748.0,232668.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348095957_fillcolor.png,475784.0,238056.0,9820.0,197940.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348096683_fillcolor.png,474352.0,235164.0,8344.0,203740.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348097142_fillcolor.png,501548.0,206032.0,10660.0,203360.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348097557_fillcolor.png,540532.0,166336.0,10600.0,204132.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348097954_fillcolor.png,557236.0,148020.0,8496.0,207848.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348098352_fillcolor.png,530232.0,159160.0,11364.0,220844.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348098950_fillcolor.png,495300.0,195992.0,10424.0,219884.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348099454_fillcolor.png,444572.0,231540.0,12344.0,233144.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348099848_fillcolor.png,470636.0,212708.0,7260.0,230996.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348100255_fillcolor.png,476284.0,200052.0,8040.0,237224.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348100743_fillcolor.png,453284.0,195936.0,16776.0,255604.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348101255_fillcolor.png,436208.0,200436.0,12804.0,272152.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348101761_fillcolor.png,433092.0,187348.0,15796.0,285364.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348102248_fillcolor.png,431480.0,172556.0,17792.0,299772.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348102652_fillcolor.png,447036.0,144732.0,11220.0,318612.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348103155_fillcolor.png,473252.0,129608.0,14456.0,304284.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348103672_fillcolor.png,477376.0,127792.0,16088.0,300344.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348104257_fillcolor.png,479744.0,88708.0,14464.0,338684.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348104652_fillcolor.png,451492.0,75520.0,19648.0,374940.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348105077_fillcolor.png,455592.0,40520.0,12456.0,413032.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348105548_fillcolor.png,446856.0,32752.0,17044.0,424948.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348105956_fillcolor.png,463732.0,17512.0,12044.0,428312.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348106470_fillcolor.png,470176.0,15096.0,10772.0,425556.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348106886_fillcolor.png,470940.0,4388.0,11916.0,434356.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348107380_fillcolor.png,484576.0,8048.0,6004.0,422972.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348107752_fillcolor.png,494208.0,4272.0,5268.0,417852.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348108266_fillcolor.png,506544.0,13664.0,4744.0,396648.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348108773_fillcolor.png,522008.0,11708.0,2888.0,384996.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348109269_fillcolor.png,538516.0,19244.0,2744.0,361096.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348109776_fillcolor.png,549956.0,20028.0,4772.0,346844.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348110156_fillcolor.png,558248.0,24696.0,3164.0,335492.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348110546_fillcolor.png,561368.0,26224.0,5480.0,328528.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348110967_fillcolor.png,562204.0,30236.0,3344.0,325816.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348111585_fillcolor.png,581008.0,24984.0,5324.0,310284.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348111966_fillcolor.png,595624.0,95132.0,2928.0,227916.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348112448_fillcolor.png,611300.0,89944.0,4620.0,215736.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348112950_fillcolor.png,622244.0,96056.0,5572.0,197728.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348113452_fillcolor.png,661404.0,86324.0,5160.0,168712.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348113948_fillcolor.png,687220.0,59956.0,3580.0,170844.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348114476_fillcolor.png,692552.0,64580.0,1272.0,163196.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348114846_fillcolor.png,709632.0,52128.0,1012.0,158828.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348115448_fillcolor.png,711452.0,49940.0,384.0,159824.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348115854_fillcolor.png,720984.0,62596.0,352.0,137668.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348116348_fillcolor.png,714388.0,55528.0,464.0,151220.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348116829_fillcolor.png,726028.0,51372.0,48.0,144152.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348117374_fillcolor.png,739832.0,38180.0,208.0,143380.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348117877_fillcolor.png,730032.0,35376.0,20.0,156172.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348118373_fillcolor.png,693384.0,58496.0,0.0,169720.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348118746_fillcolor.png,733972.0,56944.0,0.0,130684.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348119150_fillcolor.png,775240.0,38088.0,160.0,108112.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348119553_fillcolor.png,765752.0,30916.0,228.0,124704.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348120167_fillcolor.png,765472.0,34600.0,192.0,121336.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348120667_fillcolor.png,778616.0,24176.0,5424.0,113384.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348121050_fillcolor.png,762440.0,29280.0,6276.0,123604.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348121446_fillcolor.png,748476.0,32244.0,5852.0,135028.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348121952_fillcolor.png,718100.0,45280.0,6816.0,151404.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348122361_fillcolor.png,688580.0,55228.0,8440.0,169352.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348122756_fillcolor.png,678096.0,51496.0,9920.0,182088.0,sunny,unpaved,daytime,2021-0403-1744
dataset/road3d/testing/y2021_0403_1744/gt_image/1620348123277_fillcolor.png,668876.0,52216.0,10912.0,189596.0,sunny,unpaved,daytime,2021-0403-1744
